,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
12,8,Leno,GKP,1,Fulham,0.0,0.0,5.16,89.0,1,1,-1,0,0,0,0,1,5.156
11,8,R.Varane,DEF,2,Man Utd,0.0,0.0,4.43,75.0,1,1,-1,0,0,0,0,1,4.427
4,8,Trippier,DEF,2,Newcastle,0.0,0.0,4.8,87.0,1,1,-1,0,0,0,0,1,4.804
5,8,Cash,DEF,2,Aston Villa,0.0,0.0,4.92,77.0,1,1,-1,0,0,0,0,1,4.925
3,8,Bowen,MID,3,West Ham,7.2,0.0,4.42,78.0,1,1,-1,0,0,1,0,1,4.423
7,8,Mbeumo,MID,3,Brentford,0.0,0.0,4.64,83.0,1,1,-1,0,0,0,0,1,4.637
2,8,Maddison,MID,3,Spurs,0.0,0.0,5.64,85.0,1,1,-1,0,0,0,0,1,5.636
0,8,Salah,MID,3,Liverpool,0.0,0.0,5.66,85.0,1,1,-1,0,1,0,0,1,5.665
1,8,Son,MID,3,Spurs,0.0,0.0,7.86,75.0,1,1,-1,1,0,0,0,2,15.716
9,8,Solanke,FWD,4,Bournemouth,0.0,0.0,4.3,85.0,1,1,-1,0,0,0,0,1,4.301
10,8,J.Alvarez,FWD,4,Man City,0.0,0.0,4.44,77.0,1,1,-1,0,0,0,0,1,4.439
13,8,Raya,GKP,1,Arsenal,0.0,0.0,3.04,75.0,1,0,0,0,0,0,0,0,0.0
16,8,Mateta,FWD,4,Crystal Palace,4.9,0.0,3.83,70.0,1,0,1,0,0,1,0,0,0.0
6,8,Robertson,DEF,2,Liverpool,0.0,0.0,3.51,80.0,1,0,2,0,0,0,0,0,0.0
14,8,White,DEF,2,Arsenal,5.5,0.0,2.75,84.0,1,0,3,0,0,1,0,0,0.0
15,8,Andersen,DEF,2,Crystal Palace,0.0,4.7,4.86,85.0,0,0,-1,0,0,0,1,0,0.0
8,8,Saka,MID,3,Arsenal,0.0,8.6,4.17,65.0,0,0,-1,0,0,0,1,0,0.0
17,8,Mubama,FWD,4,West Ham,0.0,4.3,0.14,1.0,0,0,-1,0,0,0,1,0,0.0
29,9,Leno,GKP,1,Fulham,0.0,0.0,3.65,89.0,1,1,-1,0,0,0,0,1,3.65
23,9,Cash,DEF,2,Aston Villa,0.0,0.0,4.98,77.0,1,1,-1,0,0,0,0,1,4.982
28,9,R.Varane,DEF,2,Man Utd,0.0,0.0,4.99,75.0,1,1,-1,0,0,0,0,1,4.993
24,9,Robertson,DEF,2,Liverpool,0.0,0.0,5.37,80.0,1,1,-1,0,0,0,0,1,5.367
22,9,Trippier,DEF,2,Newcastle,0.0,0.0,5.46,87.0,1,1,-1,0,0,0,0,1,5.463
21,9,Bowen,MID,3,West Ham,0.0,0.0,4.83,78.0,1,1,-1,0,0,0,0,1,4.834
25,9,Mbeumo,MID,3,Brentford,0.0,0.0,5.65,83.0,1,1,-1,0,0,0,0,1,5.65
20,9,Maddison,MID,3,Spurs,0.0,0.0,5.66,85.0,1,1,-1,0,0,0,0,1,5.662
19,9,Son,MID,3,Spurs,0.0,0.0,6.73,75.0,1,1,-1,0,1,0,0,1,6.733
18,9,Salah,MID,3,Liverpool,0.0,0.0,6.84,85.0,1,1,-1,1,0,0,0,2,13.672
26,9,Solanke,FWD,4,Bournemouth,0.0,0.0,4.62,85.0,1,1,-1,0,0,0,0,1,4.624
30,9,Raya,GKP,1,Arsenal,0.0,0.0,3.54,75.0,1,0,0,0,0,0,0,0,0.0
27,9,J.Alvarez,FWD,4,Man City,0.0,0.0,4.53,77.0,1,0,1,0,0,0,0,0,0.0
31,9,White,DEF,2,Arsenal,0.0,0.0,3.31,84.0,1,0,2,0,0,0,0,0,0.0
32,9,Mateta,FWD,4,Crystal Palace,0.0,0.0,3.18,70.0,1,0,3,0,0,0,0,0,0.0
45,10,Raya,GKP,1,Arsenal,0.0,0.0,5.61,75.0,1,1,-1,0,0,0,0,1,5.607
37,10,Trippier,DEF,2,Newcastle,0.0,0.0,5.09,87.0,1,1,-1,0,0,0,0,1,5.089
39,10,Robertson,DEF,2,Liverpool,0.0,0.0,5.8,80.0,1,1,-1,0,0,0,0,1,5.801
46,10,White,DEF,2,Arsenal,0.0,0.0,5.88,84.0,1,1,-1,0,0,0,0,1,5.878
38,10,Cash,DEF,2,Aston Villa,0.0,0.0,6.09,77.0,1,1,-1,0,0,0,0,1,6.089
35,10,Maddison,MID,3,Spurs,0.0,0.0,5.08,85.0,1,1,-1,0,0,0,0,1,5.083
36,10,Bowen,MID,3,West Ham,0.0,0.0,5.3,78.0,1,1,-1,0,0,0,0,1,5.296
34,10,Son,MID,3,Spurs,0.0,0.0,6.1,75.0,1,1,-1,0,1,0,0,1,6.096
33,10,Salah,MID,3,Liverpool,0.0,0.0,7.51,85.0,1,1,-1,1,0,0,0,2,15.028
42,10,J.Alvarez,FWD,4,Man City,0.0,0.0,4.85,77.0,1,1,-1,0,0,0,0,1,4.849
41,10,Solanke,FWD,4,Bournemouth,0.0,0.0,4.9,85.0,1,1,-1,0,0,0,0,1,4.9
44,10,Leno,GKP,1,Fulham,0.0,0.0,3.35,89.0,1,0,0,0,0,0,0,0,0.0
