,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
5,26,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.64,89,1,1,-1,0,0,0,0,1,4.64
14,26,Tarkowski,DEF,2,Everton,0.0,0.0,3.68,86,1,1,-1,0,0,0,0,1,3.684
7,26,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.17,86,1,1,-1,0,0,0,0,1,4.167
8,26,Zinchenko,DEF,2,Arsenal,0.0,0.0,5.38,80,1,1,-1,0,0,0,0,1,5.376
9,26,Mac Allister,MID,3,Brighton,5.4,0.0,4.03,84,1,1,-1,0,0,1,0,1,4.034
3,26,Mitoma,MID,3,Brighton,0.0,0.0,4.85,77,1,1,-1,0,0,0,0,1,4.852
4,26,Ødegaard,MID,3,Arsenal,0.0,0.0,5.04,82,1,1,-1,0,0,0,0,1,5.037
2,26,Saka,MID,3,Arsenal,0.0,0.0,5.48,85,1,1,-1,0,0,0,0,1,5.484
1,26,Salah,MID,3,Liverpool,0.0,0.0,5.83,85,1,1,-1,0,1,0,0,1,5.828
0,26,Toney,FWD,4,Brentford,0.0,0.0,4.89,86,1,1,-1,0,0,0,0,1,4.893
6,26,Haaland,FWD,4,Man City,0.0,0.0,6.29,79,1,1,-1,1,0,0,0,2,12.586
11,26,Alisson,GKP,1,Liverpool,0.0,0.0,3.59,89,1,0,0,0,0,0,0,0,0.0
12,26,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.39,83,1,0,1,0,0,0,0,0,0.0
13,26,Kilman,DEF,2,Wolves,0.0,0.0,2.98,82,1,0,2,0,0,0,0,0,0.0
10,26,Estupiñán,DEF,2,Brighton,0.0,0.0,2.84,62,1,0,3,0,0,0,0,0,0.0
15,26,Neves,MID,3,Wolves,0.0,5.4,3.21,86,0,0,-1,0,0,0,1,0,0.0
18,27,Raya,GKP,1,Brentford,4.8,0.0,8.46,88,1,1,-1,0,0,1,0,1,8.457
25,27,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.16,77,1,1,-1,0,0,0,0,1,4.162
24,27,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.98,84,1,1,-1,0,0,0,0,1,4.979
27,27,Estupiñán,DEF,2,Brighton,0.0,0.0,8.78,77,1,1,-1,0,0,0,0,1,8.777
21,27,Ødegaard,MID,3,Arsenal,0.0,0.0,4.72,79,1,1,-1,0,0,0,0,1,4.722
19,27,Saka,MID,3,Arsenal,0.0,0.0,5.18,83,1,1,-1,0,0,0,0,1,5.179
17,27,Salah,MID,3,Liverpool,0.0,0.0,5.98,80,1,1,-1,0,0,0,0,1,5.978
26,27,Mac Allister,MID,3,Brighton,0.0,0.0,8.19,80,1,1,-1,0,0,0,0,1,8.186
20,27,Mitoma,MID,3,Brighton,0.0,0.0,9.51,76,1,1,-1,1,0,0,0,2,19.016
23,27,Haaland,FWD,4,Man City,0.0,0.0,6.46,75,1,1,-1,0,0,0,0,1,6.461
16,27,Toney,FWD,4,Brentford,0.0,0.0,9.22,80,1,1,-1,0,1,0,0,1,9.22
22,27,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.22,87,1,0,0,0,0,0,0,0,0.0
29,27,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.13,79,1,0,1,0,0,0,0,0,0.0
31,27,Tarkowski,DEF,2,Everton,0.0,0.0,3.1,82,1,0,2,0,0,0,0,0,0.0
30,27,Kilman,DEF,2,Wolves,0.0,0.0,2.74,80,1,0,3,0,0,0,0,0,0.0
28,27,Alisson,GKP,1,Liverpool,0.0,5.4,4.15,87,0,0,-1,0,0,0,1,0,0.0
39,28,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,5.21,88,1,1,-1,1,0,0,0,2,10.414
49,28,Tarkowski,DEF,2,Everton,0.0,0.0,2.85,80,1,1,-1,0,0,0,0,1,2.853
48,28,Kilman,DEF,2,Wolves,0.0,0.0,3.64,79,1,1,-1,0,0,0,0,1,3.64
45,28,Schär,DEF,2,Newcastle,5.1,0.0,4.19,79,1,1,-1,0,0,1,0,1,4.19
43,28,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.98,76,1,1,-1,0,0,0,0,1,4.98
35,28,Trippier,DEF,2,Newcastle,6.0,0.0,5.03,79,1,1,-1,0,0,1,0,1,5.032
38,28,Ødegaard,MID,3,Arsenal,0.0,0.0,4.88,77,1,1,-1,0,0,0,0,1,4.876
36,28,Saka,MID,3,Arsenal,0.0,0.0,5.19,78,1,1,-1,0,1,0,0,1,5.192
47,28,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.07,78,1,1,-1,0,0,0,0,1,3.067
41,28,Watkins,FWD,4,Aston Villa,7.3,0.0,3.93,81,1,1,-1,0,0,1,0,1,3.932
32,28,Toney,FWD,4,Brentford,0.0,0.0,4.69,80,1,1,-1,0,0,0,0,1,4.691
34,28,Raya,GKP,1,Brentford,0.0,0.0,4.26,87,1,0,0,0,0,0,0,0,0.0
33,28,Salah,MID,3,Liverpool,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0.0
37,28,Mitoma,MID,3,Brighton,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,0.0
44,28,Mac Allister,MID,3,Brighton,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0.0
42,28,Alexander-Arnold,DEF,2,Liverpool,0.0,7.3,0.0,0,0,0,-1,0,0,0,1,0,0.0
46,28,Estupiñán,DEF,2,Brighton,0.0,4.6,0.0,0,0,0,-1,0,0,0,1,0,0.0
40,28,Haaland,FWD,4,Man City,0.0,12.2,0.0,0,0,0,-1,0,0,0,1,0,0.0
57,29,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,8.4,86,1,1,-1,0,0,0,0,1,8.401
61,29,Schär,DEF,2,Newcastle,0.0,0.0,6.58,74,1,1,-1,0,0,0,0,1,6.579
65,29,Zouma,DEF,2,West Ham,4.4,0.0,8.15,77,1,1,-1,0,0,1,0,1,8.15
53,29,Trippier,DEF,2,Newcastle,0.0,0.0,8.34,76,1,1,-1,0,0,0,0,1,8.339
54,29,Saka,MID,3,Arsenal,0.0,0.0,4.88,75,1,1,-1,0,0,0,0,1,4.875
60,29,Mac Allister,MID,3,Brighton,0.0,0.0,8.03,77,1,1,-1,0,0,0,0,1,8.03
55,29,Mitoma,MID,3,Brighton,0.0,0.0,8.55,72,1,1,-1,0,1,0,0,1,8.55
51,29,Salah,MID,3,Liverpool,0.0,0.0,10.32,78,1,1,-1,1,0,0,0,2,20.64
62,29,Johnson,FWD,4,Nott'm Forest,0.0,0.0,6.37,76,1,1,-1,0,0,0,0,1,6.373
58,29,Watkins,FWD,4,Aston Villa,0.0,0.0,7.43,81,1,1,-1,0,0,0,0,1,7.427
50,29,Toney,FWD,4,Brentford,0.0,0.0,8.25,78,1,1,-1,0,0,0,0,1,8.247
52,29,Raya,GKP,1,Brentford,0.0,0.0,6.75,87,1,0,0,0,0,0,0,0,0.0
56,29,Ødegaard,MID,3,Arsenal,0.0,0.0,4.77,78,1,0,1,0,0,0,0,0,0.0
59,29,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.49,75,1,0,2,0,0,0,0,0,0.0
64,29,Tarkowski,DEF,2,Everton,0.0,0.0,2.91,79,1,0,3,0,0,0,0,0,0.0
63,29,Kilman,DEF,2,Wolves,0.0,4.3,3.69,75,0,0,-1,0,0,0,1,0,0.0
73,30,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.65,84,1,1,-1,0,0,0,0,1,4.651
78,30,Schär,DEF,2,Newcastle,0.0,0.0,3.55,73,1,1,-1,0,0,0,0,1,3.549
81,30,Zouma,DEF,2,West Ham,0.0,0.0,3.76,76,1,1,-1,0,0,0,0,1,3.756
69,30,Trippier,DEF,2,Newcastle,0.0,0.0,4.45,75,1,1,-1,0,0,0,0,1,4.454
