,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
9,29,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,8.14,88,1,1,-1,0,0,0,0,1,8.139
5,29,Steele,GKP,1,Brighton,3.9,0.0,8.64,89,1,1,-1,0,0,1,0,1,8.635
12,29,Burn,DEF,2,Newcastle,0.0,0.0,6.45,83,1,1,-1,0,0,0,0,1,6.446
11,29,Botman,DEF,2,Newcastle,0.0,0.0,6.48,75,1,1,-1,0,0,0,0,1,6.482
14,29,Chilwell,DEF,2,Chelsea,0.0,0.0,6.76,73,1,1,-1,0,0,0,0,1,6.763
15,29,Ricardo,DEF,2,Leicester,4.3,0.0,7.07,75,1,1,-1,0,0,1,0,1,7.071
3,29,Trippier,DEF,2,Newcastle,0.0,0.0,8.66,85,1,1,-1,0,0,0,0,1,8.664
10,29,Maddison,MID,3,Leicester,0.0,0.0,9.01,85,1,1,-1,0,0,0,0,1,9.006
4,29,Rashford,MID,3,Man Utd,0.0,0.0,9.17,80,1,1,-1,0,0,0,0,1,9.169
2,29,Mac Allister,MID,3,Brighton,0.0,0.0,9.45,78,1,1,-1,0,0,0,0,1,9.451
1,29,Mitoma,MID,3,Brighton,0.0,0.0,9.58,76,1,1,-1,0,1,0,0,1,9.577
0,29,Salah,MID,3,Liverpool,12.8,0.0,10.07,84,1,1,-1,1,0,1,0,2,20.14
6,29,Kane,FWD,4,Spurs,0.0,0.0,5.31,85,1,1,-1,0,0,0,0,1,5.311
13,29,Solanke,FWD,4,Bournemouth,0.0,0.0,6.54,84,1,1,-1,0,0,0,0,1,6.538
8,29,Watkins,FWD,4,Aston Villa,0.0,0.0,8.35,85,1,1,-1,0,0,0,0,1,8.354
17,29,Ward,GKP,1,Leicester,0.0,4.0,2.25,17,0,0,-1,0,0,0,1,0,0.0
16,29,James,DEF,2,Chelsea,0.0,5.8,2.45,25,0,0,-1,0,0,0,1,0,0.0
7,29,Saka,MID,3,Arsenal,0.0,8.3,5.51,84,0,0,-1,0,0,0,1,0,0.0
26,30,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.53,85,1,1,-1,0,0,0,0,1,4.526
31,30,Chilwell,DEF,2,Chelsea,0.0,0.0,3.24,65,1,1,-1,0,0,0,0,1,3.239
32,30,Ricardo,DEF,2,Leicester,0.0,0.0,3.47,66,1,1,-1,0,0,0,0,1,3.47
21,30,Trippier,DEF,2,Newcastle,0.0,0.0,4.05,80,1,1,-1,0,0,0,0,1,4.049
20,30,Mac Allister,MID,3,Brighton,0.0,0.0,4.31,80,1,1,-1,0,0,0,0,1,4.307
19,30,Mitoma,MID,3,Brighton,0.0,0.0,4.69,78,1,1,-1,0,0,0,0,1,4.69
27,30,Maddison,MID,3,Leicester,0.0,0.0,4.73,77,1,1,-1,0,0,0,0,1,4.734
18,30,Salah,MID,3,Liverpool,0.0,0.0,5.0,79,1,1,-1,0,1,0,0,1,4.996
22,30,Rashford,MID,3,Man Utd,0.0,0.0,5.11,76,1,1,-1,1,0,0,0,2,10.212
25,30,Watkins,FWD,4,Aston Villa,0.0,0.0,4.46,80,1,1,-1,0,0,0,0,1,4.461
24,30,Kane,FWD,4,Spurs,0.0,0.0,4.48,82,1,1,-1,0,0,0,0,1,4.482
23,30,Steele,GKP,1,Brighton,0.0,0.0,3.63,85,1,0,0,0,0,0,0,0,0.0
30,30,Solanke,FWD,4,Bournemouth,0.0,0.0,3.38,82,1,0,1,0,0,0,0,0,0.0
28,30,Botman,DEF,2,Newcastle,0.0,0.0,3.17,77,1,0,2,0,0,0,0,0,0.0
29,30,Burn,DEF,2,Newcastle,0.0,0.0,2.95,80,1,0,3,0,0,0,0,0,0.0
39,31,Steele,GKP,1,Brighton,0.0,0.0,4.06,83,1,1,-1,0,0,0,0,1,4.056
45,31,Burn,DEF,2,Newcastle,0.0,0.0,3.37,80,1,1,-1,0,0,0,0,1,3.368
44,31,Botman,DEF,2,Newcastle,0.0,0.0,3.61,78,1,1,-1,0,0,0,0,1,3.608
38,31,Alexander-Arnold,DEF,2,Liverpool,7.3,0.0,4.33,81,1,1,-1,0,0,1,0,1,4.334
36,31,Trippier,DEF,2,Newcastle,0.0,0.0,4.57,81,1,1,-1,0,0,0,0,1,4.569
35,31,Mac Allister,MID,3,Brighton,0.0,0.0,4.68,81,1,1,-1,0,0,0,0,1,4.675
37,31,Rashford,MID,3,Man Utd,0.0,0.0,4.81,75,1,1,-1,0,0,0,0,1,4.812
34,31,Mitoma,MID,3,Brighton,0.0,0.0,5.09,79,1,1,-1,0,0,0,0,1,5.091
33,31,Salah,MID,3,Liverpool,0.0,0.0,5.96,77,1,1,-1,1,0,0,0,2,11.916
41,31,Watkins,FWD,4,Aston Villa,0.0,0.0,3.9,79,1,1,-1,0,0,0,0,1,3.898
40,31,Kane,FWD,4,Spurs,0.0,0.0,5.56,81,1,1,-1,0,1,0,0,1,5.56
42,31,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,3.88,84,1,0,0,0,0,0,0,0,0.0
43,31,Maddison,MID,3,Leicester,0.0,0.0,3.26,75,1,0,1,0,0,0,0,0,0.0
46,31,Solanke,FWD,4,Bournemouth,0.0,0.0,3.16,80,1,0,2,0,0,0,0,0,0.0
48,31,Ricardo,DEF,2,Leicester,0.0,0.0,1.7,67,1,0,3,0,0,0,0,0,0.0
47,31,Chilwell,DEF,2,Chelsea,0.0,5.9,2.83,66,0,0,-1,0,0,0,1,0,0.0
57,32,Alisson,GKP,1,Liverpool,5.4,0.0,4.84,86,1,1,-1,0,0,1,0,1,4.835
62,32,Burn,DEF,2,Newcastle,0.0,0.0,3.21,77,1,1,-1,0,0,0,0,1,3.206
64,32,Ricardo,DEF,2,Leicester,0.0,0.0,3.32,66,1,1,-1,0,0,0,0,1,3.317
61,32,Botman,DEF,2,Newcastle,0.0,0.0,3.45,77,1,1,-1,0,0,0,0,1,3.447
52,32,Trippier,DEF,2,Newcastle,0.0,0.0,4.36,80,1,1,-1,0,0,0,0,1,4.361
54,32,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,5.6,78,1,1,-1,0,1,0,0,1,5.6
60,32,Maddison,MID,3,Leicester,0.0,0.0,3.9,69,1,1,-1,0,0,0,0,1,3.905
49,32,Salah,MID,3,Liverpool,0.0,0.0,6.05,76,1,1,-1,1,0,0,0,2,12.094
63,32,Solanke,FWD,4,Bournemouth,0.0,0.0,3.39,78,1,1,-1,0,0,0,0,1,3.387
58,32,Watkins,FWD,4,Aston Villa,0.0,0.0,4.06,81,1,1,-1,0,0,0,0,1,4.062
56,32,Kane,FWD,4,Spurs,0.0,0.0,4.51,80,1,1,-1,0,0,0,0,1,4.51
59,32,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0
50,32,Mitoma,MID,3,Brighton,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0.0
53,32,Rashford,MID,3,Man Utd,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,0.0
51,32,Mac Allister,MID,3,Brighton,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0.0
55,32,Steele,GKP,1,Brighton,0.0,3.9,0.0,0,0,0,-1,0,0,0,1,0,0.0
75,33,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.35,85,1,1,-1,0,0,0,0,1,4.353
77,33,Botman,DEF,2,Newcastle,0.0,0.0,3.86,79,1,1,-1,0,0,0,0,1,3.861
70,33,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.29,79,1,1,-1,0,0,0,0,1,4.286
71,33,Estupiñán,DEF,2,Brighton,4.8,0.0,4.45,75,1,1,-1,0,0,1,0,1,4.454
68,33,Trippier,DEF,2,Newcastle,0.0,0.0,4.78,79,1,1,-1,0,0,0,0,1,4.776
69,33,Rashford,MID,3,Man Utd,0.0,0.0,3.96,72,1,1,-1,0,0,0,0,1,3.964
67,33,Mac Allister,MID,3,Brighton,0.0,0.0,4.87,78,1,1,-1,0,0,0,0,1,4.868
66,33,Mitoma,MID,3,Brighton,0.0,0.0,5.16,76,1,1,-1,0,1,0,0,1,5.155
65,33,Salah,MID,3,Liverpool,0.0,0.0,5.33,74,1,1,-1,1,0,0,0,2,10.654
74,33,Watkins,FWD,4,Aston Villa,0.0,0.0,4.36,77,1,1,-1,0,0,0,0,1,4.356
72,33,Kane,FWD,4,Spurs,0.0,0.0,4.98,80,1,1,-1,0,0,0,0,1,4.979
