,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
13,8,Leno,GKP,1,Fulham,0.0,0.0,5.16,89.0,1,1,-1,0,0,0,0,1,5.156
12,8,R.Varane,DEF,2,Man Utd,0.0,0.0,4.43,75.0,1,1,-1,0,0,0,0,1,4.427
15,8,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.86,85.0,1,1,-1,0,0,0,0,1,4.865
5,8,Cash,DEF,2,Aston Villa,0.0,0.0,4.92,77.0,1,1,-1,0,0,0,0,1,4.925
7,8,Mbeumo,MID,3,Brentford,0.0,0.0,4.64,83.0,1,1,-1,0,0,0,0,1,4.637
2,8,B.Fernandes,MID,3,Man Utd,8.4,0.0,5.3,88.0,1,1,-1,0,0,1,0,1,5.303
3,8,Maddison,MID,3,Spurs,0.0,0.0,5.64,85.0,1,1,-1,0,0,0,0,1,5.636
0,8,Salah,MID,3,Liverpool,0.0,0.0,5.66,85.0,1,1,-1,0,1,0,0,1,5.665
1,8,Son,MID,3,Spurs,0.0,0.0,7.86,75.0,1,1,-1,1,0,0,0,2,15.716
9,8,Solanke,FWD,4,Bournemouth,0.0,0.0,4.3,85.0,1,1,-1,0,0,0,0,1,4.301
10,8,J.Alvarez,FWD,4,Man City,0.0,0.0,4.44,77.0,1,1,-1,0,0,0,0,1,4.439
14,8,Raya,GKP,1,Arsenal,0.0,0.0,3.04,75.0,1,0,0,0,0,0,0,0,0.0
6,8,Robertson,DEF,2,Liverpool,0.0,0.0,3.51,80.0,1,0,1,0,0,0,0,0,0.0
16,8,Archer,FWD,4,Sheffield Utd,4.5,0.0,3.43,78.0,1,0,2,0,0,1,0,0,0.0
11,8,Virgil,DEF,2,Liverpool,6.0,0.0,3.18,85.0,1,0,3,0,0,1,0,0,0.0
4,8,Trippier,DEF,2,Newcastle,0.0,6.8,4.8,87.0,0,0,-1,0,0,0,1,0,0.0
8,8,Saka,MID,3,Arsenal,0.0,8.6,4.17,65.0,0,0,-1,0,0,0,1,0,0.0
17,8,Mubama,FWD,4,West Ham,0.0,4.3,0.14,1.0,0,0,-1,0,0,0,1,0,0.0
29,9,Leno,GKP,1,Fulham,0.0,0.0,3.65,89.0,1,1,-1,0,0,0,0,1,3.65
22,9,Cash,DEF,2,Aston Villa,0.0,0.0,4.98,77.0,1,1,-1,0,0,0,0,1,4.982
28,9,R.Varane,DEF,2,Man Utd,0.0,0.0,4.99,75.0,1,1,-1,0,0,0,0,1,4.993
27,9,Virgil,DEF,2,Liverpool,0.0,0.0,5.06,85.0,1,1,-1,0,0,0,0,1,5.058
23,9,Robertson,DEF,2,Liverpool,0.0,0.0,5.37,80.0,1,1,-1,0,0,0,0,1,5.367
24,9,Mbeumo,MID,3,Brentford,0.0,0.0,5.65,83.0,1,1,-1,0,0,0,0,1,5.65
21,9,Maddison,MID,3,Spurs,0.0,0.0,5.66,85.0,1,1,-1,0,0,0,0,1,5.662
20,9,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.72,88.0,1,1,-1,0,0,0,0,1,5.721
19,9,Son,MID,3,Spurs,0.0,0.0,6.73,75.0,1,1,-1,0,1,0,0,1,6.733
18,9,Salah,MID,3,Liverpool,0.0,0.0,6.84,85.0,1,1,-1,1,0,0,0,2,13.672
25,9,Solanke,FWD,4,Bournemouth,0.0,0.0,4.62,85.0,1,1,-1,0,0,0,0,1,4.624
30,9,Raya,GKP,1,Arsenal,0.0,0.0,3.54,75.0,1,0,0,0,0,0,0,0,0.0
26,9,J.Alvarez,FWD,4,Man City,0.0,0.0,4.53,77.0,1,0,1,0,0,0,0,0,0.0
32,9,Archer,FWD,4,Sheffield Utd,0.0,0.0,3.33,78.0,1,0,2,0,0,0,0,0,0.0
