,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
13,6,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.83,75.0,1,1,-1,0,0,0,0,1,3.833
12,6,Pinnock,DEF,2,Brentford,0.0,0.0,4.43,85.0,1,1,-1,0,0,0,0,1,4.433
8,6,Andersen,DEF,2,Crystal Palace,4.6,0.0,5.12,85.0,1,1,-1,0,0,1,0,1,5.125
5,6,Estupiñan,DEF,2,Brighton,0.0,0.0,5.59,77.0,1,1,-1,0,0,0,0,1,5.594
7,6,Mitoma,MID,3,Brighton,0.0,0.0,5.11,76.0,1,1,-1,0,0,0,0,1,5.109
3,6,Mbeumo,MID,3,Brentford,0.0,0.0,5.8,83.0,1,1,-1,0,0,0,0,1,5.801
4,6,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.81,88.0,1,1,-1,0,0,0,0,1,5.809
2,6,Saka,MID,3,Arsenal,0.0,0.0,6.0,85.0,1,1,-1,0,0,0,0,1,6.005
0,6,Salah,MID,3,Liverpool,0.0,0.0,6.94,85.0,1,1,-1,0,1,0,0,1,6.941
6,6,Edouard,FWD,4,Crystal Palace,5.6,0.0,5.03,72.0,1,1,-1,0,0,1,0,1,5.027
1,6,Haaland,FWD,4,Man City,0.0,0.0,7.48,86.0,1,1,-1,1,0,0,0,2,14.952
10,6,Areola,GKP,1,West Ham,4.1,0.0,3.15,89.0,1,0,0,0,0,1,0,0,0.0
11,6,Saliba,DEF,2,Arsenal,0.0,0.0,3.97,82.0,1,0,1,0,0,0,0,0,0.0
9,6,Romero,DEF,2,Spurs,0.0,0.0,3.18,82.0,1,0,2,0,0,0,0,0,0.0
17,6,Mubama,FWD,4,West Ham,0.0,0.0,0.16,3.0,1,0,3,0,0,0,0,0,0.0
16,6,Steele,GKP,1,Brighton,0.0,4.4,0.83,20.0,0,0,-1,0,0,0,1,0,0.0
14,6,Chilwell,DEF,2,Chelsea,0.0,5.7,2.21,60.0,0,0,-1,0,0,0,1,0,0.0
15,6,Semenyo,FWD,4,Bournemouth,0.0,4.5,0.73,10.0,0,0,-1,0,0,0,1,0,0.0
28,7,Areola,GKP,1,West Ham,0.0,0.0,4.77,89.0,1,1,-1,0,0,0,0,1,4.773
29,7,Saliba,DEF,2,Arsenal,0.0,0.0,3.89,82.0,1,1,-1,0,0,0,0,1,3.893
30,7,Pinnock,DEF,2,Brentford,0.0,0.0,4.0,85.0,1,1,-1,0,0,0,0,1,3.995
23,7,Estupiñan,DEF,2,Brighton,0.0,0.0,4.15,77.0,1,1,-1,0,0,0,0,1,4.153
25,7,Mitoma,MID,3,Brighton,0.0,0.0,4.36,76.0,1,1,-1,0,0,0,0,1,4.357
22,7,B.Fernandes,MID,3,Man Utd,0.0,0.0,4.99,88.0,1,1,-1,0,0,0,0,1,4.992
21,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.89,83.0,1,1,-1,0,0,0,0,1,5.894
20,7,Saka,MID,3,Arsenal,0.0,0.0,6.59,85.0,1,1,-1,0,0,0,0,1,6.586
18,7,Salah,MID,3,Liverpool,0.0,0.0,6.66,85.0,1,1,-1,0,1,0,0,1,6.661
24,7,Edouard,FWD,4,Crystal Palace,0.0,0.0,4.43,72.0,1,1,-1,0,0,0,0,1,4.428
19,7,Haaland,FWD,4,Man City,0.0,0.0,7.63,86.0,1,1,-1,1,0,0,0,2,15.268
31,7,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.04,75.0,1,0,0,0,0,0,0,0,0.0
26,7,Andersen,DEF,2,Crystal Palace,0.0,0.0,3.77,85.0,1,0,1,0,0,0,0,0,0.0
27,7,Romero,DEF,2,Spurs,0.0,0.0,3.48,82.0,1,0,2,0,0,0,0,0,0.0
32,7,Mubama,FWD,4,West Ham,0.0,0.0,0.4,3.0,1,0,3,0,0,0,0,0,0.0
47,8,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.03,75.0,1,1,-1,0,0,0,0,1,4.028
39,8,Estupiñan,DEF,2,Brighton,0.0,0.0,3.96,77.0,1,1,-1,0,0,0,0,1,3.965
42,8,Andersen,DEF,2,Crystal Palace,0.0,0.0,5.4,85.0,1,1,-1,0,0,0,0,1,5.401
43,8,Romero,DEF,2,Spurs,0.0,0.0,5.98,82.0,1,1,-1,0,1,0,0,1,5.981
