,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
6,4,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.66,80.0,1,1,-1,0,0,0,0,1,4.656
11,4,Saliba,DEF,2,Arsenal,0.0,0.0,3.55,82.0,1,1,-1,0,0,0,0,1,3.551
10,4,Pinnock,DEF,2,Brentford,0.0,0.0,4.49,85.0,1,1,-1,0,0,0,0,1,4.494
8,4,Colwill,DEF,2,Chelsea,0.0,0.0,4.76,84.0,1,1,-1,0,0,0,0,1,4.756
7,4,Chilwell,DEF,2,Chelsea,0.0,0.0,4.88,80.0,1,1,-1,0,0,0,0,1,4.885
5,4,Mitoma,MID,3,Brighton,0.0,0.0,4.25,80.0,1,1,-1,0,0,0,0,1,4.25
2,4,B.Fernandes,MID,3,Man Utd,0.0,0.0,4.76,85.0,1,1,-1,0,0,0,0,1,4.759
3,4,Saka,MID,3,Arsenal,0.0,0.0,5.22,85.0,1,1,-1,0,0,0,0,1,5.219
4,4,Mbeumo,MID,3,Brentford,0.0,0.0,5.43,83.0,1,1,-1,0,0,0,0,1,5.428
0,4,Salah,MID,3,Liverpool,0.0,0.0,6.57,87.0,1,1,-1,1,0,0,0,2,13.142
1,4,Haaland,FWD,4,Man City,0.0,0.0,6.46,85.0,1,1,-1,0,1,0,0,1,6.464
13,4,Steele,GKP,1,Brighton,0.0,0.0,1.29,45.0,1,0,0,0,0,0,0,0,0.0
9,4,Estupiñan,DEF,2,Brighton,0.0,0.0,3.39,80.0,1,0,1,0,0,0,0,0,0.0
12,4,Semenyo,FWD,4,Bournemouth,0.0,0.0,2.01,60.0,1,0,2,0,0,0,0,0,0.0
14,4,Mubama,FWD,4,West Ham,0.0,0.0,0.39,3.0,1,0,3,0,0,0,0,0,0.0
27,5,Leno,GKP,1,Fulham,4.5,0.0,4.54,89.0,1,1,-1,0,0,1,0,1,4.542
24,5,Estupiñan,DEF,2,Brighton,0.0,0.0,3.41,80.0,1,1,-1,0,0,0,0,1,3.408
26,5,Saliba,DEF,2,Arsenal,0.0,0.0,3.89,82.0,1,1,-1,0,0,0,0,1,3.887
23,5,Colwill,DEF,2,Chelsea,0.0,0.0,4.12,84.0,1,1,-1,0,0,0,0,1,4.117
22,5,Chilwell,DEF,2,Chelsea,0.0,0.0,4.27,80.0,1,1,-1,0,0,0,0,1,4.271
19,5,Mbeumo,MID,3,Brentford,0.0,0.0,4.16,83.0,1,1,-1,0,0,0,0,1,4.156
20,5,Mitoma,MID,3,Brighton,0.0,0.0,4.51,80.0,1,1,-1,0,0,0,0,1,4.509
17,5,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.08,85.0,1,1,-1,0,0,0,0,1,5.077
18,5,Saka,MID,3,Arsenal,0.0,0.0,5.53,85.0,1,1,-1,0,0,0,0,1,5.532
15,5,Salah,MID,3,Liverpool,0.0,0.0,6.96,87.0,1,1,-1,1,0,0,0,2,13.91
16,5,Haaland,FWD,4,Man City,0.0,0.0,6.05,85.0,1,1,-1,0,1,0,0,1,6.052
21,5,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.65,80.0,1,0,0,0,0,0,0,0,0.0
25,5,Pinnock,DEF,2,Brentford,0.0,0.0,2.67,85.0,1,0,1,0,0,0,0,0,0.0
28,5,Semenyo,FWD,4,Bournemouth,0.0,0.0,2.02,60.0,1,0,2,0,0,0,0,0,0.0
30,5,Mubama,FWD,4,West Ham,0.0,0.0,0.17,3.0,1,0,3,0,0,0,0,0,0.0
29,5,Steele,GKP,1,Brighton,0.0,4.5,1.3,45.0,0,0,-1,0,0,0,1,0,0.0
38,6,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.54,80.0,1,1,-1,0,0,0,0,1,4.543
42,6,Schär,DEF,2,Newcastle,5.0,0.0,4.31,85.0,1,1,-1,0,0,1,0,1,4.31
43,6,Pinnock,DEF,2,Brentford,0.0,0.0,4.33,85.0,1,1,-1,0,0,0,0,1,4.329
41,6,Estupiñan,DEF,2,Brighton,0.0,0.0,5.28,80.0,1,1,-1,0,0,0,0,1,5.281
34,6,Trippier,DEF,2,Newcastle,6.5,0.0,5.86,87.0,1,1,-1,0,0,1,0,1,5.859
37,6,Mitoma,MID,3,Brighton,0.0,0.0,5.3,80.0,1,1,-1,0,0,0,0,1,5.305
36,6,Mbeumo,MID,3,Brentford,0.0,0.0,5.33,83.0,1,1,-1,0,0,0,0,1,5.334
35,6,Saka,MID,3,Arsenal,0.0,0.0,5.57,85.0,1,1,-1,0,0,0,0,1,5.568
33,6,B.Fernandes,MID,3,Man Utd,0.0,0.0,6.01,85.0,1,1,-1,0,0,0,0,1,6.011
31,6,Salah,MID,3,Liverpool,0.0,0.0,7.06,87.0,1,1,-1,1,0,0,0,2,14.122
32,6,Haaland,FWD,4,Man City,0.0,0.0,6.78,85.0,1,1,-1,0,1,0,0,1,6.779
45,6,Leno,GKP,1,Fulham,0.0,0.0,3.39,89.0,1,0,0,0,0,0,0,0,0.0
40,6,Colwill,DEF,2,Chelsea,0.0,0.0,3.74,84.0,1,0,1,0,0,0,0,0,0.0
46,6,Semenyo,FWD,4,Bournemouth,0.0,0.0,1.92,60.0,1,0,2,0,0,0,0,0,0.0
47,6,Mubama,FWD,4,West Ham,0.0,0.0,0.16,3.0,1,0,3,0,0,0,0,0,0.0
39,6,Chilwell,DEF,2,Chelsea,0.0,5.7,3.84,80.0,0,0,-1,0,0,0,1,0,0.0
44,6,Saliba,DEF,2,Arsenal,0.0,5.1,4.14,82.0,0,0,-1,0,0,0,1,0,0.0
60,7,Leno,GKP,1,Fulham,0.0,0.0,3.67,89.0,1,1,-1,0,0,0,0,1,3.674
59,7,Pinnock,DEF,2,Brentford,0.0,0.0,3.88,85.0,1,1,-1,0,0,0,0,1,3.882
56,7,Colwill,DEF,2,Chelsea,0.0,0.0,3.91,84.0,1,1,-1,0,0,0,0,1,3.906
58,7,Schär,DEF,2,Newcastle,0.0,0.0,5.19,85.0,1,1,-1,0,0,0,0,1,5.192
51,7,Trippier,DEF,2,Newcastle,0.0,0.0,6.76,87.0,1,1,-1,1,0,0,0,2,13.528
54,7,Mitoma,MID,3,Brighton,0.0,0.0,4.67,80.0,1,1,-1,0,0,0,0,1,4.667
53,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.24,83.0,1,1,-1,0,0,0,0,1,5.242
50,7,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.54,85.0,1,1,-1,0,0,0,0,1,5.541
52,7,Saka,MID,3,Arsenal,0.0,0.0,5.64,85.0,1,1,-1,0,0,0,0,1,5.635
48,7,Salah,MID,3,Liverpool,0.0,0.0,6.38,87.0,1,1,-1,0,0,0,0,1,6.38
49,7,Haaland,FWD,4,Man City,0.0,0.0,6.67,85.0,1,1,-1,0,1,0,0,1,6.668
55,7,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.47,80.0,1,0,0,0,0,0,0,0,0.0
57,7,Estupiñan,DEF,2,Brighton,0.0,0.0,3.61,80.0,1,0,1,0,0,0,0,0,0.0
61,7,Semenyo,FWD,4,Bournemouth,0.0,0.0,1.92,60.0,1,0,2,0,0,0,0,0,0.0
62,7,Mubama,FWD,4,West Ham,0.0,0.0,0.38,3.0,1,0,3,0,0,0,0,0,0.0
70,8,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.68,80.0,1,1,-1,0,0,0,0,1,4.675
