,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
8,1,Ramsdale,GKP,1,Arsenal,5.0,0,5.25,89.0,1,1,-1,0,0,1,0,1,5.25
11,1,Pinnock,DEF,2,Brentford,4.5,0,3.89,85.0,1,1,-1,0,0,1,0,1,3.889
10,1,Gabriel,DEF,2,Arsenal,5.0,0,5.33,85.0,1,1,-1,0,0,1,0,1,5.332
9,1,Estupiñan,DEF,2,Brighton,5.0,0,5.63,77.0,1,1,-1,0,0,1,0,1,5.631
3,1,Mbeumo,MID,3,Brentford,6.5,0,5.28,83.0,1,1,-1,0,0,1,0,1,5.277
6,1,Gross,MID,3,Brighton,6.5,0,5.54,85.0,1,1,-1,0,0,1,0,1,5.545
4,1,Mitoma,MID,3,Brighton,6.5,0,5.59,82.0,1,1,-1,0,0,1,0,1,5.592
2,1,B.Fernandes,MID,3,Man Utd,8.5,0,6.04,85.0,1,1,-1,0,0,1,0,1,6.035
0,1,Salah,MID,3,Liverpool,12.5,0,6.38,84.0,1,1,-1,0,1,1,0,1,6.376
5,1,G.Jesus,FWD,4,Arsenal,8.0,0,5.2,77.0,1,1,-1,0,0,1,0,1,5.198
1,1,Haaland,FWD,4,Man City,14.0,0,6.66,80.0,1,1,-1,1,0,1,0,2,13.316
14,1,Areola,GKP,1,West Ham,4.0,0,0.4,10.0,1,0,0,0,0,1,0,0,0.0
7,1,James,DEF,2,Chelsea,5.5,0,3.34,75.0,1,0,1,0,0,1,0,0,0.0
12,1,Basham,DEF,2,Sheffield Utd,4.0,0,2.63,77.0,1,0,2,0,0,1,0,0,0.0
13,1,Mubama,FWD,4,West Ham,4.5,0,0.92,15.0,1,0,3,0,0,1,0,0,0.0
23,2,Ramsdale,GKP,1,Arsenal,0.0,0,3.85,89.0,1,1,-1,0,0,0,0,1,3.848
25,2,Gabriel,DEF,2,Arsenal,0.0,0,3.71,85.0,1,1,-1,0,0,0,0,1,3.706
22,2,James,DEF,2,Chelsea,0.0,0,4.05,75.0,1,1,-1,0,0,0,0,1,4.05
24,2,Estupiñan,DEF,2,Brighton,0.0,0,4.47,77.0,1,1,-1,0,0,0,0,1,4.475
18,2,Mbeumo,MID,3,Brentford,0.0,0,5.04,83.0,1,1,-1,0,0,0,0,1,5.044
21,2,Gross,MID,3,Brighton,0.0,0,5.04,85.0,1,1,-1,0,0,0,0,1,5.04
19,2,Mitoma,MID,3,Brighton,0.0,0,5.33,82.0,1,1,-1,0,0,0,0,1,5.328
17,2,B.Fernandes,MID,3,Man Utd,0.0,0,5.36,85.0,1,1,-1,0,1,0,0,1,5.356
15,2,Salah,MID,3,Liverpool,0.0,0,7.23,84.0,1,1,-1,1,0,0,0,2,14.456
16,2,Haaland,FWD,4,Man City,0.0,0,4.9,80.0,1,1,-1,0,0,0,0,1,4.904
20,2,G.Jesus,FWD,4,Arsenal,0.0,0,4.9,77.0,1,1,-1,0,0,0,0,1,4.898
29,2,Areola,GKP,1,West Ham,0.0,0,0.39,10.0,1,0,0,0,0,0,0,0,0.0
26,2,Pinnock,DEF,2,Brentford,0.0,0,3.63,85.0,1,0,1,0,0,0,0,0,0.0
27,2,Basham,DEF,2,Sheffield Utd,0.0,0,2.71,77.0,1,0,2,0,0,0,0,0,0.0
28,2,Mubama,FWD,4,West Ham,0.0,0,0.9,15.0,1,0,3,0,0,0,0,0,0.0
38,3,Ramsdale,GKP,1,Arsenal,0.0,0,4.72,89.0,1,1,-1,0,0,0,0,1,4.723
39,3,Estupiñan,DEF,2,Brighton,0.0,0,4.54,77.0,1,1,-1,0,0,0,0,1,4.544
40,3,Gabriel,DEF,2,Arsenal,0.0,0,4.63,85.0,1,1,-1,0,0,0,0,1,4.632
37,3,James,DEF,2,Chelsea,0.0,0,5.38,75.0,1,1,-1,0,0,0,0,1,5.377
36,3,Gross,MID,3,Brighton,0.0,0,5.02,85.0,1,1,-1,0,0,0,0,1,5.018
33,3,Mbeumo,MID,3,Brentford,0.0,0,5.21,83.0,1,1,-1,0,0,0,0,1,5.211
34,3,Mitoma,MID,3,Brighton,0.0,0,5.24,82.0,1,1,-1,0,0,0,0,1,5.235
30,3,Salah,MID,3,Liverpool,0.0,0,5.33,84.0,1,1,-1,0,0,0,0,1,5.327
32,3,B.Fernandes,MID,3,Man Utd,0.0,0,6.19,85.0,1,1,-1,0,1,0,0,1,6.19
35,3,G.Jesus,FWD,4,Arsenal,0.0,0,5.2,77.0,1,1,-1,0,0,0,0,1,5.196
31,3,Haaland,FWD,4,Man City,0.0,0,7.36,80.0,1,1,-1,1,0,0,0,2,14.71
44,3,Areola,GKP,1,West Ham,0.0,0,0.35,10.0,1,0,0,0,0,0,0,0,0.0
41,3,Pinnock,DEF,2,Brentford,0.0,0,3.86,85.0,1,0,1,0,0,0,0,0,0.0
42,3,Basham,DEF,2,Sheffield Utd,0.0,0,1.51,77.0,1,0,2,0,0,0,0,0,0.0
43,3,Mubama,FWD,4,West Ham,0.0,0,0.84,15.0,1,0,3,0,0,0,0,0,0.0
53,4,Ramsdale,GKP,1,Arsenal,0.0,0,3.93,89.0,1,1,-1,0,0,0,0,1,3.93
55,4,Gabriel,DEF,2,Arsenal,0.0,0,3.79,85.0,1,1,-1,0,0,0,0,1,3.789
56,4,Pinnock,DEF,2,Brentford,0.0,0,4.48,85.0,1,1,-1,0,0,0,0,1,4.482
52,4,James,DEF,2,Chelsea,0.0,0,5.15,75.0,1,1,-1,0,0,0,0,1,5.149
51,4,Gross,MID,3,Brighton,0.0,0,4.37,85.0,1,1,-1,0,0,0,0,1,4.367
49,4,Mitoma,MID,3,Brighton,0.0,0,4.4,82.0,1,1,-1,0,0,0,0,1,4.4
47,4,B.Fernandes,MID,3,Man Utd,0.0,0,4.74,85.0,1,1,-1,0,0,0,0,1,4.744
48,4,Mbeumo,MID,3,Brentford,0.0,0,5.55,83.0,1,1,-1,0,0,0,0,1,5.549
45,4,Salah,MID,3,Liverpool,0.0,0,6.45,84.0,1,1,-1,1,0,0,0,2,12.908
50,4,G.Jesus,FWD,4,Arsenal,0.0,0,4.64,77.0,1,1,-1,0,0,0,0,1,4.641
46,4,Haaland,FWD,4,Man City,0.0,0,6.22,80.0,1,1,-1,0,1,0,0,1,6.221
59,4,Areola,GKP,1,West Ham,0.0,0,0.41,10.0,1,0,0,0,0,0,0,0,0.0
54,4,Estupiñan,DEF,2,Brighton,0.0,0,3.34,77.0,1,0,1,0,0,0,0,0,0.0
57,4,Basham,DEF,2,Sheffield Utd,0.0,0,2.97,77.0,1,0,2,0,0,0,0,0,0.0
58,4,Mubama,FWD,4,West Ham,0.0,0,1.09,15.0,1,0,3,0,0,0,0,0,0.0
