,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
14,5,Kaminski,GKP,1,Luton,4.5,0.0,3.25,89.0,1,1,-1,0,0,1,0,1,3.249
8,5,Estupiñan,DEF,2,Brighton,0.0,0.0,3.87,80.0,1,1,-1,0,0,0,0,1,3.87
11,5,Chilwell,DEF,2,Chelsea,0.0,0.0,4.27,80.0,1,1,-1,0,0,0,0,1,4.27
9,5,Romero,DEF,2,Spurs,4.7,0.0,6.36,77.0,1,1,-1,0,1,1,0,1,6.365
7,5,Mitoma,MID,3,Brighton,0.0,0.0,4.36,77.0,1,1,-1,0,0,0,0,1,4.363
3,5,Mbeumo,MID,3,Brentford,0.0,0.0,4.7,83.0,1,1,-1,0,0,0,0,1,4.695
2,5,Saka,MID,3,Arsenal,0.0,0.0,5.93,85.0,1,1,-1,0,0,0,0,1,5.926
4,5,Sterling,MID,3,Chelsea,7.2,0.0,5.96,82.0,1,1,-1,0,0,1,0,1,5.955
0,5,Salah,MID,3,Liverpool,0.0,0.0,6.4,85.0,1,1,-1,1,0,0,0,2,12.804
6,5,Awoniyi,FWD,4,Nott'm Forest,6.6,0.0,6.18,75.0,1,1,-1,0,0,1,0,1,6.184
1,5,Haaland,FWD,4,Man City,0.0,0.0,6.21,86.0,1,1,-1,0,0,0,0,1,6.206
13,5,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.12,75.0,1,0,0,0,0,0,0,0,0.0
15,5,Colwill,DEF,2,Chelsea,0.0,0.0,3.83,84.0,1,0,1,0,0,0,0,0,0.0
12,5,Pinnock,DEF,2,Brentford,0.0,0.0,2.58,85.0,1,0,2,0,0,0,0,0,0.0
16,5,Semenyo,FWD,4,Bournemouth,0.0,0.0,2.14,60.0,1,0,3,0,0,0,0,0,0.0
17,5,Steele,GKP,1,Brighton,0.0,4.4,0.61,15.0,0,0,-1,0,0,0,1,0,0.0
10,5,Saliba,DEF,2,Arsenal,0.0,5.1,3.9,82.0,0,0,-1,0,0,0,1,0,0.0
5,5,B.Fernandes,MID,3,Man Utd,0.0,8.4,4.66,88.0,0,0,-1,0,0,0,1,0,0.0
18,5,Mubama,FWD,4,West Ham,0.0,4.4,0.17,3.0,0,0,-1,0,0,0,1,0,0.0
30,6,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.9,75.0,1,1,-1,0,0,0,0,1,3.905
28,6,Chilwell,DEF,2,Chelsea,0.0,0.0,3.98,80.0,1,1,-1,0,0,0,0,1,3.98
29,6,Pinnock,DEF,2,Brentford,0.0,0.0,4.24,85.0,1,1,-1,0,0,0,0,1,4.244
26,6,Estupiñan,DEF,2,Brighton,0.0,0.0,5.53,80.0,1,1,-1,0,0,0,0,1,5.534
25,6,Mitoma,MID,3,Brighton,0.0,0.0,5.16,77.0,1,1,-1,0,0,0,0,1,5.161
23,6,Sterling,MID,3,Chelsea,0.0,0.0,5.45,82.0,1,1,-1,0,0,0,0,1,5.454
22,6,Mbeumo,MID,3,Brentford,0.0,0.0,5.82,83.0,1,1,-1,0,0,0,0,1,5.824
21,6,Saka,MID,3,Arsenal,0.0,0.0,5.9,85.0,1,1,-1,0,0,0,0,1,5.903
19,6,Salah,MID,3,Liverpool,0.0,0.0,6.46,85.0,1,1,-1,0,1,0,0,1,6.461
24,6,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.52,75.0,1,1,-1,0,0,0,0,1,4.519
20,6,Haaland,FWD,4,Man City,0.0,0.0,6.94,86.0,1,1,-1,1,0,0,0,2,13.884
31,6,Kaminski,GKP,1,Luton,0.0,0.0,3.67,89.0,1,0,0,0,0,0,0,0,0.0
32,6,Colwill,DEF,2,Chelsea,0.0,0.0,3.57,84.0,1,0,1,0,0,0,0,0,0.0
27,6,Romero,DEF,2,Spurs,0.0,0.0,3.21,77.0,1,0,2,0,0,0,0,0,0.0
33,6,Semenyo,FWD,4,Bournemouth,0.0,0.0,2.01,60.0,1,0,3,0,0,0,0,0,0.0
47,7,Kaminski,GKP,1,Luton,0.0,0.0,7.19,89.0,1,1,-1,1,0,0,0,2,14.372
45,7,Pinnock,DEF,2,Brentford,0.0,0.0,3.79,85.0,1,1,-1,0,0,0,0,1,3.79
44,7,Chilwell,DEF,2,Chelsea,0.0,0.0,4.07,80.0,1,1,-1,0,0,0,0,1,4.074
42,7,Estupiñan,DEF,2,Brighton,0.0,0.0,4.21,80.0,1,1,-1,0,0,0,0,1,4.211
41,7,Mitoma,MID,3,Brighton,0.0,0.0,4.6,77.0,1,1,-1,0,0,0,0,1,4.599
39,7,Maddison,MID,3,Spurs,7.8,0.0,4.86,84.0,1,1,-1,0,0,1,0,1,4.864
38,7,Sterling,MID,3,Chelsea,0.0,0.0,5.71,82.0,1,1,-1,0,0,0,0,1,5.714
37,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.74,83.0,1,1,-1,0,0,0,0,1,5.737
36,7,Saka,MID,3,Arsenal,0.0,0.0,6.01,85.0,1,1,-1,0,0,0,0,1,6.011
40,7,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.85,75.0,1,1,-1,0,0,0,0,1,4.846
35,7,Haaland,FWD,4,Man City,0.0,0.0,6.83,86.0,1,1,-1,0,1,0,0,1,6.833
46,7,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.03,75.0,1,0,0,0,0,0,0,0,0.0
48,7,Colwill,DEF,2,Chelsea,0.0,0.0,3.64,84.0,1,0,1,0,0,0,0,0,0.0
43,7,Romero,DEF,2,Spurs,0.0,0.0,3.53,77.0,1,0,2,0,0,0,0,0,0.0
49,7,Semenyo,FWD,4,Bournemouth,0.0,0.0,2.02,60.0,1,0,3,0,0,0,0,0,0.0
34,7,Salah,MID,3,Liverpool,0.0,12.5,5.92,85.0,0,0,-1,0,0,0,1,0,0.0
62,8,Johnstone,GKP,1,Crystal Palace,0.0,0.0,4.0,75.0,1,1,-1,0,0,0,0,1,4.002
64,8,Colwill,DEF,2,Chelsea,0.0,0.0,4.11,84.0,1,1,-1,0,0,0,0,1,4.111
60,8,Chilwell,DEF,2,Chelsea,0.0,0.0,4.57,80.0,1,1,-1,0,0,0,0,1,4.57
59,8,Romero,DEF,2,Spurs,0.0,0.0,5.77,77.0,1,1,-1,0,0,0,0,1,5.774
57,8,Mitoma,MID,3,Brighton,0.0,0.0,4.14,77.0,1,1,-1,0,0,0,0,1,4.142
51,8,Saka,MID,3,Arsenal,0.0,0.0,4.79,85.0,1,1,-1,0,0,0,0,1,4.793
52,8,Mbeumo,MID,3,Brentford,0.0,0.0,5.01,83.0,1,1,-1,0,0,0,0,1,5.014
54,8,Maddison,MID,3,Spurs,0.0,0.0,5.8,84.0,1,1,-1,0,1,0,0,1,5.798
53,8,Sterling,MID,3,Chelsea,0.0,0.0,6.89,82.0,1,1,-1,1,0,0,0,2,13.788
56,8,Wissa,FWD,4,Brentford,6.2,0.0,4.54,75.0,1,1,-1,0,0,1,0,1,4.541
55,8,Awoniyi,FWD,4,Nott'm Forest,0.0,0.0,4.82,75.0,1,1,-1,0,0,0,0,1,4.82
