,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
8,35,Ederson,GKP,1,Man City,0.0,0.0,4.47,81,1,1,-1,0,0,0,0,1,4.468
4,35,Trippier,DEF,2,Newcastle,0.0,0.0,3.56,85,1,1,-1,0,0,0,0,1,3.561
5,35,Shaw,DEF,2,Man Utd,0.0,0.0,3.66,83,1,1,-1,0,0,0,0,1,3.663
10,35,Chilwell,DEF,2,Chelsea,5.6,0.0,3.94,81,1,1,-1,0,0,1,0,1,3.943
2,35,Mac Allister,MID,3,Brighton,0.0,0.0,4.97,79,1,1,-1,0,0,0,0,1,4.967
1,35,Mitoma,MID,3,Brighton,0.0,0.0,5.16,82,1,1,-1,0,0,0,0,1,5.156
0,35,Fernandes,MID,3,Man Utd,0.0,0.0,5.21,86,1,1,-1,0,1,0,0,1,5.206
3,35,Salah,MID,3,Liverpool,0.0,0.0,6.17,83,1,1,-1,1,0,0,0,2,12.334
13,35,Solanke,FWD,4,Bournemouth,0.0,0.0,3.67,86,1,1,-1,0,0,0,0,1,3.67
9,35,Watkins,FWD,4,Aston Villa,0.0,0.0,4.64,88,1,1,-1,0,0,0,0,1,4.643
6,35,Kane,FWD,4,Spurs,0.0,0.0,5.2,87,1,1,-1,0,0,0,0,1,5.205
7,35,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.14,84,1,0,0,0,0,0,0,0,0.0
12,35,Botman,DEF,2,Newcastle,0.0,0.0,2.64,85,1,0,1,0,0,0,0,0,0.0
11,35,Groß,MID,3,Brighton,0.0,0.0,1.8,49,1,0,2,0,0,0,0,0,0.0
15,35,Mina,DEF,2,Everton,0.0,0.0,0.08,2,1,0,3,0,0,0,0,0,0.0
14,35,Varane,DEF,2,Man Utd,0.0,4.8,0.0,0,0,0,-1,0,0,0,1,0,0.0
23,36,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,5.07,86,1,1,-1,0,0,0,0,1,5.07
21,36,Shaw,DEF,2,Man Utd,0.0,0.0,4.68,82,1,1,-1,0,0,0,0,1,4.681
26,36,Chilwell,DEF,2,Chelsea,0.0,0.0,4.88,76,1,1,-1,0,0,0,0,1,4.879
28,36,Botman,DEF,2,Newcastle,0.0,0.0,6.33,81,1,1,-1,0,0,0,0,1,6.328
20,36,Trippier,DEF,2,Newcastle,0.0,0.0,8.32,82,1,1,-1,1,0,0,0,2,16.648
27,36,Groß,MID,3,Brighton,0.0,0.0,5.35,67,1,1,-1,0,0,0,0,1,5.349
16,36,Fernandes,MID,3,Man Utd,0.0,0.0,5.72,83,1,1,-1,0,0,0,0,1,5.72
19,36,Salah,MID,3,Liverpool,0.0,0.0,6.21,82,1,1,-1,0,0,0,0,1,6.208
18,36,Mac Allister,MID,3,Brighton,0.0,0.0,7.62,79,1,1,-1,0,0,0,0,1,7.623
17,36,Mitoma,MID,3,Brighton,0.0,0.0,8.07,78,1,1,-1,0,1,0,0,1,8.075
22,36,Kane,FWD,4,Spurs,0.0,0.0,4.9,85,1,1,-1,0,0,0,0,1,4.902
24,36,Ederson,GKP,1,Man City,0.0,0.0,4.1,80,1,0,0,0,0,0,0,0,0.0
25,36,Watkins,FWD,4,Aston Villa,0.0,0.0,4.65,85,1,0,1,0,0,0,0,0,0.0
29,36,Solanke,FWD,4,Bournemouth,0.0,0.0,3.78,82,1,0,2,0,0,0,0,0,0.0
30,36,Mina,DEF,2,Everton,0.0,0.0,0.2,4,1,0,3,0,0,0,0,0,0.0
41,37,Ederson,GKP,1,Man City,0.0,0.0,7.12,72,1,1,-1,0,0,0,0,1,7.122
37,37,Trippier,DEF,2,Newcastle,0.0,0.0,4.95,82,1,1,-1,0,0,0,0,1,4.948
43,37,Chilwell,DEF,2,Chelsea,0.0,0.0,5.19,77,1,1,-1,0,0,0,0,1,5.186
38,37,Shaw,DEF,2,Man Utd,0.0,0.0,8.01,79,1,1,-1,0,0,0,0,1,8.005
44,37,Groß,MID,3,Brighton,0.0,0.0,6.57,74,1,1,-1,0,0,0,0,1,6.567
35,37,Mac Allister,MID,3,Brighton,0.0,0.0,8.28,75,1,1,-1,0,0,0,0,1,8.284
33,37,Mitoma,MID,3,Brighton,0.0,0.0,8.63,74,1,1,-1,0,0,0,0,1,8.632
34,37,Rashford,MID,3,Man Utd,7.2,0.0,9.8,75,1,1,-1,0,0,1,0,1,9.801
31,37,Fernandes,MID,3,Man Utd,0.0,0.0,10.78,82,1,1,-1,1,0,0,0,2,21.562
39,37,Kane,FWD,4,Spurs,0.0,0.0,5.22,81,1,1,-1,0,0,0,0,1,5.224
32,37,Haaland,FWD,4,Man City,12.4,0.0,10.13,73,1,1,-1,0,1,1,0,1,10.128
40,37,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,6.55,83,1,0,0,0,0,0,0,0,0.0
42,37,Watkins,FWD,4,Aston Villa,0.0,0.0,3.98,84,1,0,1,0,0,0,0,0,0.0
45,37,Botman,DEF,2,Newcastle,0.0,0.0,3.75,79,1,0,2,0,0,0,0,0,0.0
47,37,Mina,DEF,2,Everton,0.0,0.0,0.98,14,1,0,3,0,0,0,0,0,0.0
36,37,Salah,MID,3,Liverpool,0.0,12.9,5.97,80,0,0,-1,0,0,0,1,0,0.0
46,37,Solanke,FWD,4,Bournemouth,0.0,5.5,3.52,79,0,0,-1,0,0,0,1,0,0.0
