,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
5,7,Leno,GKP,1,Fulham,0.0,0.0,4.06,89.0,1,1,-1,0,0,0,0,1,4.057
11,7,Pinnock,DEF,2,Brentford,0.0,0.0,3.8,85.0,1,1,-1,0,0,0,0,1,3.803
4,7,Estupiñan,DEF,2,Brighton,0.0,0.0,4.42,75.0,1,1,-1,0,0,0,0,1,4.422
13,7,Burke,DEF,2,Luton,0.0,0.0,6.4,77.0,1,1,-1,0,1,0,0,1,6.396
6,7,Saka,MID,3,Arsenal,0.0,0.0,4.33,60.0,1,1,-1,0,0,0,0,1,4.328
2,7,B.Fernandes,MID,3,Man Utd,0.0,0.0,5.06,88.0,1,1,-1,0,0,0,0,1,5.064
12,7,Koleosho,MID,3,Burnley,0.0,0.0,5.47,65.0,1,1,-1,0,0,0,0,1,5.472
3,7,Mbeumo,MID,3,Brentford,0.0,0.0,5.54,83.0,1,1,-1,0,0,0,0,1,5.535
0,7,Salah,MID,3,Liverpool,0.0,0.0,6.31,85.0,1,1,-1,0,0,0,0,1,6.314
8,7,Wilson,FWD,4,Newcastle,0.0,0.0,4.55,65.0,1,1,-1,0,0,0,0,1,4.551
1,7,Haaland,FWD,4,Man City,0.0,0.0,7.51,86.0,1,1,-1,1,0,0,0,2,15.028
9,7,Johnstone,GKP,1,Crystal Palace,0.0,0.0,3.15,85.0,1,0,0,0,0,0,0,0,0.0
10,7,Colwill,DEF,2,Chelsea,0.0,0.0,3.61,79.0,1,0,1,0,0,0,0,0,0.0
7,7,Udogie,DEF,2,Spurs,0.0,0.0,3.14,80.0,1,0,2,0,0,0,0,0,0.0
14,7,Mubama,FWD,4,West Ham,0.0,0.0,0.4,3.0,1,0,3,0,0,0,0,0,0.0
24,8,Leno,GKP,1,Fulham,0.0,0.0,5.16,89.0,1,1,-1,0,0,0,0,1,5.164
23,8,Cash,DEF,2,Aston Villa,4.8,0.0,4.7,77.0,1,1,-1,0,0,1,0,1,4.695
28,8,Andersen,DEF,2,Crystal Palace,4.7,0.0,4.83,85.0,1,1,-1,0,0,1,0,1,4.833
25,8,Ream,DEF,2,Fulham,4.5,0.0,5.31,84.0,1,1,-1,0,0,1,0,1,5.313
26,8,Romero,DEF,2,Spurs,4.8,0.0,5.59,80.0,1,1,-1,0,0,1,0,1,5.59
21,8,Diaby,MID,3,Aston Villa,6.7,0.0,4.96,77.0,1,1,-1,0,0,1,0,1,4.958
20,8,Mbeumo,MID,3,Brentford,0.0,0.0,5.04,83.0,1,1,-1,0,0,0,0,1,5.043
15,8,Salah,MID,3,Liverpool,0.0,0.0,5.71,85.0,1,1,-1,0,0,0,0,1,5.712
18,8,Maddison,MID,3,Spurs,7.9,0.0,6.73,85.0,1,1,-1,0,1,1,0,1,6.733
17,8,Son,MID,3,Spurs,9.2,0.0,7.54,82.0,1,1,-1,1,0,1,0,2,15.072
16,8,Haaland,FWD,4,Man City,0.0,0.0,5.55,86.0,1,1,-1,0,0,0,0,1,5.551
27,8,Raya,GKP,1,Arsenal,4.8,0.0,2.95,75.0,1,0,0,0,0,1,0,0,0.0
22,8,Estupiñan,DEF,2,Brighton,0.0,0.0,4.15,75.0,1,0,1,0,0,0,0,0,0.0
35,8,Archer,FWD,4,Sheffield Utd,4.5,0.0,3.56,78.0,1,0,2,0,0,1,0,0,0.0
33,8,Duran,FWD,4,Aston Villa,5.0,0.0,2.86,10.0,1,0,3,0,0,1,0,0,0.0
32,8,Johnstone,GKP,1,Crystal Palace,0.0,4.5,4.1,85.0,0,0,-1,0,0,0,1,0,0.0
38,8,Burke,DEF,2,Luton,0.0,4.0,2.89,77.0,0,0,-1,0,0,0,1,0,0.0
36,8,Pinnock,DEF,2,Brentford,0.0,4.5,3.07,85.0,0,0,-1,0,0,0,1,0,0.0
34,8,Colwill,DEF,2,Chelsea,0.0,4.5,4.07,79.0,0,0,-1,0,0,0,1,0,0.0
30,8,Udogie,DEF,2,Spurs,0.0,4.7,4.49,80.0,0,0,-1,0,0,0,1,0,0.0
37,8,Koleosho,MID,3,Burnley,0.0,5.0,2.58,65.0,0,0,-1,0,0,0,1,0,0.0
29,8,Saka,MID,3,Arsenal,0.0,8.6,3.21,60.0,0,0,-1,0,0,0,1,0,0.0
19,8,B.Fernandes,MID,3,Man Utd,0.0,8.4,5.05,88.0,0,0,-1,0,0,0,1,0,0.0
39,8,Mubama,FWD,4,West Ham,0.0,4.3,0.16,3.0,0,0,-1,0,0,0,1,0,0.0
31,8,Wilson,FWD,4,Newcastle,0.0,7.8,3.56,65.0,0,0,-1,0,0,0,1,0,0.0
48,9,Leno,GKP,1,Fulham,0.0,0.0,3.9,89.0,1,1,-1,0,0,0,0,1,3.899
49,9,Ream,DEF,2,Fulham,0.0,0.0,3.91,84.0,1,1,-1,0,0,0,0,1,3.91
50,9,Romero,DEF,2,Spurs,0.0,0.0,4.58,80.0,1,1,-1,0,0,0,0,1,4.581
47,9,Cash,DEF,2,Aston Villa,0.0,0.0,4.62,77.0,1,1,-1,0,0,0,0,1,4.623
45,9,Diaby,MID,3,Aston Villa,0.0,0.0,4.75,77.0,1,1,-1,0,0,0,0,1,4.747
43,9,Maddison,MID,3,Spurs,0.0,0.0,5.8,85.0,1,1,-1,0,0,0,0,1,5.795
42,9,Son,MID,3,Spurs,0.0,0.0,6.36,82.0,1,1,-1,0,0,0,0,1,6.362
44,9,Mbeumo,MID,3,Brentford,0.0,0.0,6.76,83.0,1,1,-1,0,1,0,0,1,6.764
40,9,Salah,MID,3,Liverpool,0.0,0.0,7.16,85.0,1,1,-1,1,0,0,0,2,14.31
53,9,Duran,FWD,4,Aston Villa,0.0,0.0,3.88,10.0,1,1,-1,0,0,0,0,1,3.879
41,9,Haaland,FWD,4,Man City,0.0,0.0,6.56,86.0,1,1,-1,0,0,0,0,1,6.561
51,9,Raya,GKP,1,Arsenal,0.0,0.0,3.63,75.0,1,0,0,0,0,0,0,0,0.0
54,9,Archer,FWD,4,Sheffield Utd,0.0,0.0,3.37,78.0,1,0,1,0,0,0,0,0,0.0
46,9,Estupiñan,DEF,2,Brighton,0.0,0.0,3.09,75.0,1,0,2,0,0,0,0,0,0.0
52,9,Andersen,DEF,2,Crystal Palace,0.0,0.0,3.06,85.0,1,0,3,0,0,0,0,0,0.0
68,10,Raya,GKP,1,Arsenal,0.0,0.0,5.26,75.0,1,1,-1,0,0,0,0,1,5.264
69,10,Andersen,DEF,2,Crystal Palace,0.0,0.0,4.13,85.0,1,1,-1,0,0,0,0,1,4.132
63,10,Estupiñan,DEF,2,Brighton,0.0,0.0,5.55,75.0,1,1,-1,0,0,0,0,1,5.554
