,week,name,pos,type,team,buy_price,sell_price,xP,xMin,squad,lineup,bench,captain,vicecaptain,transfer_in,transfer_out,multiplier,xp_cont
5,26,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.64,89,1,1,-1,0,0,0,0,1,4.64
7,26,Henry,DEF,2,Brentford,4.5,0.0,3.95,83,1,1,-1,0,0,1,0,1,3.947
8,26,Alexander-Arnold,DEF,2,Liverpool,0.0,0.0,4.17,86,1,1,-1,0,0,0,0,1,4.167
9,26,Zinchenko,DEF,2,Arsenal,0.0,0.0,5.38,80,1,1,-1,0,0,0,0,1,5.376
3,26,Mitoma,MID,3,Brighton,0.0,0.0,4.85,77,1,1,-1,0,0,0,0,1,4.852
4,26,Ødegaard,MID,3,Arsenal,0.0,0.0,5.04,82,1,1,-1,0,0,0,0,1,5.037
2,26,Saka,MID,3,Arsenal,0.0,0.0,5.48,85,1,1,-1,0,0,0,0,1,5.484
1,26,Salah,MID,3,Liverpool,0.0,0.0,5.83,85,1,1,-1,0,1,0,0,1,5.828
12,26,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.39,83,1,1,-1,0,0,0,0,1,3.394
0,26,Toney,FWD,4,Brentford,0.0,0.0,4.89,86,1,1,-1,0,0,0,0,1,4.893
6,26,Haaland,FWD,4,Man City,0.0,0.0,6.29,79,1,1,-1,1,0,0,0,2,12.586
11,26,Alisson,GKP,1,Liverpool,0.0,0.0,3.59,89,1,0,0,0,0,0,0,0,0.0
15,26,Neves,MID,3,Wolves,0.0,0.0,3.21,86,1,0,1,0,0,0,0,0,0.0
13,26,Kilman,DEF,2,Wolves,0.0,0.0,2.98,82,1,0,2,0,0,0,0,0,0.0
10,26,Estupiñán,DEF,2,Brighton,0.0,0.0,2.84,62,1,0,3,0,0,0,0,0,0.0
14,26,Tarkowski,DEF,2,Everton,0.0,4.3,3.68,86,0,0,-1,0,0,0,1,0,0.0
18,27,Raya,GKP,1,Brentford,4.8,0.0,8.46,88,1,1,-1,0,0,1,0,1,8.457
19,27,Trippier,DEF,2,Newcastle,6.0,0.0,5.57,83,1,1,-1,0,0,1,0,1,5.57
25,27,Henry,DEF,2,Brentford,0.0,0.0,7.38,80,1,1,-1,0,0,0,0,1,7.382
29,27,Estupiñán,DEF,2,Brighton,0.0,0.0,8.78,77,1,1,-1,0,0,0,0,1,8.777
22,27,Ødegaard,MID,3,Arsenal,0.0,0.0,4.72,79,1,1,-1,0,0,0,0,1,4.722
20,27,Saka,MID,3,Arsenal,0.0,0.0,5.18,83,1,1,-1,0,0,0,0,1,5.179
17,27,Salah,MID,3,Liverpool,0.0,0.0,5.98,80,1,1,-1,0,0,0,0,1,5.978
28,27,March,MID,3,Brighton,5.1,0.0,8.28,80,1,1,-1,0,0,1,0,1,8.278
21,27,Mitoma,MID,3,Brighton,0.0,0.0,9.51,76,1,1,-1,1,0,0,0,2,19.016
24,27,Haaland,FWD,4,Man City,0.0,0.0,6.46,75,1,1,-1,0,0,0,0,1,6.461
16,27,Toney,FWD,4,Brentford,0.0,0.0,9.22,80,1,1,-1,0,1,0,0,1,9.22
23,27,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,4.22,87,1,0,0,0,0,0,0,0,0.0
27,27,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.16,77,1,0,1,0,0,0,0,0,0.0
31,27,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.13,79,1,0,2,0,0,0,0,0,0.0
32,27,Kilman,DEF,2,Wolves,0.0,0.0,2.74,80,1,0,3,0,0,0,0,0,0.0
30,27,Alisson,GKP,1,Liverpool,0.0,5.4,4.15,87,0,0,-1,0,0,0,1,0,0.0
26,27,Alexander-Arnold,DEF,2,Liverpool,0.0,7.3,4.98,84,0,0,-1,0,0,0,1,0,0.0
33,27,Neves,MID,3,Wolves,0.0,5.4,3.01,83,0,0,-1,0,0,0,1,0,0.0
41,28,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,5.21,88,1,1,-1,1,0,0,0,2,10.414
50,28,Kilman,DEF,2,Wolves,0.0,0.0,3.64,79,1,1,-1,0,0,0,0,1,3.64
43,28,Henry,DEF,2,Brentford,0.0,0.0,3.65,77,1,1,-1,0,0,0,0,1,3.651
46,28,Schär,DEF,2,Newcastle,5.1,0.0,4.19,79,1,1,-1,0,0,1,0,1,4.19
45,28,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.98,76,1,1,-1,0,0,0,0,1,4.98
37,28,Trippier,DEF,2,Newcastle,0.0,0.0,5.03,79,1,1,-1,0,0,0,0,1,5.032
40,28,Ødegaard,MID,3,Arsenal,0.0,0.0,4.88,77,1,1,-1,0,0,0,0,1,4.876
38,28,Saka,MID,3,Arsenal,0.0,0.0,5.19,78,1,1,-1,0,1,0,0,1,5.192
49,28,Johnson,FWD,4,Nott'm Forest,0.0,0.0,3.07,78,1,1,-1,0,0,0,0,1,3.067
44,28,Watkins,FWD,4,Aston Villa,7.3,0.0,3.93,81,1,1,-1,0,0,1,0,1,3.932
34,28,Toney,FWD,4,Brentford,0.0,0.0,4.69,80,1,1,-1,0,0,0,0,1,4.691
36,28,Raya,GKP,1,Brentford,0.0,0.0,4.26,87,1,0,0,0,0,0,0,0,0.0
47,28,March,MID,3,Brighton,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0.0
39,28,Mitoma,MID,3,Brighton,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,0.0
35,28,Salah,MID,3,Liverpool,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,0.0
48,28,Estupiñán,DEF,2,Brighton,0.0,4.6,0.0,0,0,0,-1,0,0,0,1,0,0.0
42,28,Haaland,FWD,4,Man City,0.0,12.2,0.0,0,0,0,-1,0,0,0,1,0,0.0
53,29,Raya,GKP,1,Brentford,0.0,0.0,6.75,87,1,1,-1,0,0,0,0,1,6.749
58,29,Arrizabalaga,GKP,1,Chelsea,0.0,0.0,8.4,86,1,1,-1,0,0,0,0,1,8.401
61,29,Zinchenko,DEF,2,Arsenal,0.0,0.0,4.49,75,1,1,-1,0,0,0,0,1,4.494
59,29,Henry,DEF,2,Brentford,0.0,0.0,5.06,76,1,1,-1,0,0,0,0,1,5.063
62,29,Schär,DEF,2,Newcastle,0.0,0.0,6.58,74,1,1,-1,0,0,0,0,1,6.579
66,29,Zouma,DEF,2,West Ham,4.4,0.0,8.15,77,1,1,-1,0,0,1,0,1,8.15
